Time,PosX,PosY,PosZ,RotX,RotY,RotZ,RotW,Event
0,-0.031,0.503,0.221,-0.5736012,-0.6097901,0.3747392,-0.398382
0.01999999,-0.031,0.4990839,0.221,-0.5736012,-0.6097901,0.3747392,-0.398382
0.03999998,-0.031,0.4912594,0.221,-0.5736012,-0.6097901,0.3747392,-0.398382
0.05999998,-0.031,0.4795344,0.221,-0.5736012,-0.6097901,0.3747392,-0.398382
0.07999997,-0.031,0.4639167,0.221,-0.5736012,-0.6097901,0.3747392,-0.398382
0.09999996,-0.031,0.4444142,0.221,-0.5736012,-0.6097901,0.3747392,-0.398382
0.12,-0.031,0.4210345,0.221,-0.5736012,-0.6097901,0.3747392,-0.398382
0.14,-0.031,0.3937853,0.221,-0.5736012,-0.6097901,0.3747392,-0.398382
0.1599999,-0.031,0.3626746,0.221,-0.5736012,-0.6097901,0.3747392,-0.398382
0.1799999,-0.031,0.3277099,0.221,-0.5736012,-0.6097901,0.3747392,-0.398382
0.1999999,-0.031,0.288899,0.221,-0.5736012,-0.6097901,0.3747392,-0.398382
0.2199999,-0.031,0.2462495,0.221,-0.5736012,-0.6097901,0.3747392,-0.398382
0.2399999,-0.031,0.1997692,0.221,-0.5736012,-0.6097901,0.3747392,-0.398382
0.2599999,-0.031,0.1494657,0.221,-0.5736012,-0.6097901,0.3747392,-0.398382
0.2799999,-0.031,0.09534671,0.221,-0.5736012,-0.6097901,0.3747392,-0.398382
0.2999999,-0.031,0.03741977,0.221,-0.5736012,-0.6097901,0.3747392,-0.398382
0.3199999,-0.031,-0.02430746,0.221,-0.5736012,-0.6097901,0.3747392,-0.398382
0.3399999,-0.031,-0.08982739,0.221,-0.5736012,-0.6097901,0.3747392,-0.398382
0.3599999,-0.031,-0.1591324,0.221,-0.5736012,-0.6097901,0.3747392,-0.398382
0.3799999,-0.031,-0.232215,0.221,-0.5736012,-0.6097901,0.3747392,-0.398382
0.3999999,-0.031,-0.3090675,0.221,-0.5736012,-0.6097901,0.3747392,-0.398382
0.4199998,-0.031,-0.3896826,0.221,-0.5736012,-0.6097901,0.3747392,-0.398382
0.4399998,-0.031,-0.4740525,0.221,-0.5736012,-0.6097901,0.3747392,-0.398382
0.4599998,-0.031,-0.5621698,0.221,-0.5736012,-0.6097901,0.3747392,-0.398382
0.4799998,-0.031,-0.6540271,0.221,-0.5736012,-0.6097901,0.3747392,-0.398382
0.4999998,-0.031,-0.7496168,0.221,-0.5736012,-0.6097901,0.3747392,-0.398382
0.5199998,-0.031,-0.8489315,0.221,-0.5736012,-0.6097901,0.3747392,-0.398382
0.5399998,-0.031,-0.9519637,0.221,-0.5736012,-0.6097901,0.3747392,-0.398382
0.5599998,-0.031,-1.058706,0.221,-0.5736012,-0.6097901,0.3747392,-0.398382
0.5799998,-0.031,-1.169151,0.221,-0.5736012,-0.6097901,0.3747392,-0.398382
0.5999998,-0.031,-1.283291,0.221,-0.5736012,-0.6097901,0.3747392,-0.398382
0.6199998,-0.031,-1.401119,0.221,-0.5736012,-0.6097901,0.3747392,-0.398382
0.6399997,-0.031,-1.522628,0.221,-0.5736012,-0.6097901,0.3747392,-0.398382
0.6599998,-0.031,-1.647809,0.221,-0.5736012,-0.6097901,0.3747392,-0.398382
0.6799998,-0.031,-1.776657,0.221,-0.5736012,-0.6097901,0.3747392,-0.398382
0.6999997,-0.031,-1.909163,0.221,-0.5736012,-0.6097901,0.3747392,-0.398382
0.7199997,-0.031,-2.04532,0.221,-0.5736012,-0.6097901,0.3747392,-0.398382
0.7399997,-0.031,-2.185121,0.221,-0.5736012,-0.6097901,0.3747392,-0.398382
0.7599998,-0.031,-2.328558,0.221,-0.5736012,-0.6097901,0.3747392,-0.398382
0.7799997,-0.031,-2.475625,0.221,-0.5736012,-0.6097901,0.3747392,-0.398382
0.7999997,-0.031,-2.626314,0.221,-0.5736012,-0.6097901,0.3747392,-0.398382
0.8199997,-0.031,-2.780617,0.221,-0.5736012,-0.6097901,0.3747392,-0.398382
0.8399997,-0.031,-2.938528,0.221,-0.5736012,-0.6097901,0.3747392,-0.398382
0.8599997,-0.031,-3.10004,0.221,-0.5736012,-0.6097901,0.3747392,-0.398382
0.8799997,-0.031,-3.265144,0.221,-0.5736012,-0.6097901,0.3747392,-0.398382
0.8999997,-0.031,-3.433835,0.221,-0.5736012,-0.6097901,0.3747392,-0.398382
0.9199997,-0.031,-3.606104,0.221,-0.5736012,-0.6097901,0.3747392,-0.398382
0.9399996,-0.031,-3.781945,0.221,-0.5736012,-0.6097901,0.3747392,-0.398382
0.9599997,-0.031,-3.96135,0.221,-0.5736012,-0.6097901,0.3747392,-0.398382
0.9799997,-0.031,-4.144313,0.221,-0.5736012,-0.6097901,0.3747392,-0.398382
0.9999996,-0.031,-4.330826,0.221,-0.5736012,-0.6097901,0.3747392,-0.398382
1.02,-0.031,-4.520883,0.221,-0.5736012,-0.6097901,0.3747392,-0.398382
1.04,-0.031,-4.714475,0.221,-0.5736012,-0.6097901,0.3747392,-0.398382
1.06,-0.031,-4.911596,0.221,-0.5736012,-0.6097901,0.3747392,-0.398382
1.08,-0.031,-5.112239,0.221,-0.5736012,-0.6097901,0.3747392,-0.398382
1.1,-0.031,-5.316397,0.221,-0.5736012,-0.6097901,0.3747392,-0.398382
1.12,-0.031,-5.524063,0.221,-0.5736012,-0.6097901,0.3747392,-0.398382
1.14,-0.031,-5.735229,0.221,-0.5736012,-0.6097901,0.3747392,-0.398382
1.16,-0.031,-5.94989,0.221,-0.5736012,-0.6097901,0.3747392,-0.398382
1.18,-0.031,-6.168037,0.221,-0.5736012,-0.6097901,0.3747392,-0.398382
1.2,-0.031,-6.389665,0.221,-0.5736012,-0.6097901,0.3747392,-0.398382
1.22,-0.031,-6.614765,0.221,-0.5736012,-0.6097901,0.3747392,-0.398382
1.24,-0.031,-6.843331,0.221,-0.5736012,-0.6097901,0.3747392,-0.398382
1.26,-0.031,-7.075356,0.221,-0.5736012,-0.6097901,0.3747392,-0.398382
1.279999,-0.031,-7.310833,0.221,-0.5736012,-0.6097901,0.3747392,-0.398382
1.3,-0.031,-7.549756,0.221,-0.5736012,-0.6097901,0.3747392,-0.398382
1.32,-0.031,-7.792116,0.221,-0.5736012,-0.6097901,0.3747392,-0.398382
1.34,-0.031,-8.037909,0.221,-0.5736012,-0.6097901,0.3747392,-0.398382
1.36,-0.031,-8.287126,0.221,-0.5736012,-0.6097901,0.3747392,-0.398382
1.38,-0.031,-8.53976,0.221,-0.5736012,-0.6097901,0.3747392,-0.398382
1.399999,-0.031,-8.795805,0.221,-0.5736012,-0.6097901,0.3747392,-0.398382
1.419999,-0.031,-9.055254,0.221,-0.5736012,-0.6097901,0.3747392,-0.398382
1.439999,-0.031,-9.318101,0.221,-0.5736012,-0.6097901,0.3747392,-0.398382
1.459999,-0.031,-9.584338,0.221,-0.5736012,-0.6097901,0.3747392,-0.398382
1.479999,-0.031,-9.853959,0.221,-0.5736012,-0.6097901,0.3747392,-0.398382
1.5,-0.031,-10.12696,0.221,-0.5736012,-0.6097901,0.3747392,-0.398382
1.52,-0.031,-10.40333,0.221,-0.5736012,-0.6097901,0.3747392,-0.398382
1.539999,-0.031,-10.68306,0.221,-0.5736012,-0.6097901,0.3747392,-0.398382
1.559999,-0.031,-10.96614,0.221,-0.5736012,-0.6097901,0.3747392,-0.398382
1.579999,-0.031,-11.25258,0.221,-0.5736012,-0.6097901,0.3747392,-0.398382
1.599999,-0.031,-11.54236,0.221,-0.5736012,-0.6097901,0.3747392,-0.398382
1.619999,-0.031,-11.83548,0.221,-0.5736012,-0.6097901,0.3747392,-0.398382
1.639999,-0.031,-12.13193,0.221,-0.5736012,-0.6097901,0.3747392,-0.398382
1.659999,-0.031,-12.4317,0.221,-0.5736012,-0.6097901,0.3747392,-0.398382
1.679999,-0.031,-12.73479,0.221,-0.5736012,-0.6097901,0.3747392,-0.398382
1.699999,-0.031,-13.04119,0.221,-0.5736012,-0.6097901,0.3747392,-0.398382
1.719999,-0.031,-13.35089,0.221,-0.5736012,-0.6097901,0.3747392,-0.398382
1.739999,-0.031,-13.66389,0.221,-0.5736012,-0.6097901,0.3747392,-0.398382
1.759999,-0.031,-13.98017,0.221,-0.5736012,-0.6097901,0.3747392,-0.398382
1.779999,-0.031,-14.29974,0.221,-0.5736012,-0.6097901,0.3747392,-0.398382
1.799999,-0.031,-14.62259,0.221,-0.5736012,-0.6097901,0.3747392,-0.398382
1.819999,-0.031,-14.94871,0.221,-0.5736012,-0.6097901,0.3747392,-0.398382
1.839999,-0.031,-15.2781,0.221,-0.5736012,-0.6097901,0.3747392,-0.398382
1.859999,-0.031,-15.61074,0.221,-0.5736012,-0.6097901,0.3747392,-0.398382
1.879999,-0.031,-15.94663,0.221,-0.5736012,-0.6097901,0.3747392,-0.398382
1.899999,-0.031,-16.28576,0.221,-0.5736012,-0.6097901,0.3747392,-0.398382
1.919999,-0.031,-16.62814,0.221,-0.5736012,-0.6097901,0.3747392,-0.398382
1.939999,-0.031,-16.97374,0.221,-0.5736012,-0.6097901,0.3747392,-0.398382
1.959999,-0.031,-17.32257,0.221,-0.5736012,-0.6097901,0.3747392,-0.398382
1.979999,-0.031,-17.67462,0.221,-0.5736012,-0.6097901,0.3747392,-0.398382
1.999999,-0.031,-18.02988,0.221,-0.5736012,-0.6097901,0.3747392,-0.398382
2.019999,-0.031,-18.38835,0.221,-0.5736012,-0.6097901,0.3747392,-0.398382
2.039999,-0.031,-18.75001,0.221,-0.5736012,-0.6097901,0.3747392,-0.398382
2.059999,-0.031,-19.11487,0.221,-0.5736012,-0.6097901,0.3747392,-0.398382
2.079999,-0.031,-19.48291,0.221,-0.5736012,-0.6097901,0.3747392,-0.398382
2.099999,-0.031,-19.85414,0.221,-0.5736012,-0.6097901,0.3747392,-0.398382
2.119999,-0.031,-20.22854,0.221,-0.5736012,-0.6097901,0.3747392,-0.398382
2.139999,-0.031,-20.6061,0.221,-0.5736012,-0.6097901,0.3747392,-0.398382
2.159999,-0.031,-20.98683,0.221,-0.5736012,-0.6097901,0.3747392,-0.398382
2.179999,-0.031,-21.37071,0.221,-0.5736012,-0.6097901,0.3747392,-0.398382
2.199999,-0.031,-21.75774,0.221,-0.5736012,-0.6097901,0.3747392,-0.398382
2.219999,-0.031,-22.14791,0.221,-0.5736012,-0.6097901,0.3747392,-0.398382
2.239999,-0.031,-22.54122,0.221,-0.5736012,-0.6097901,0.3747392,-0.398382
2.259999,-0.031,-22.93765,0.221,-0.5736012,-0.6097901,0.3747392,-0.398382
2.279999,-0.031,-23.33722,0.221,-0.5736012,-0.6097901,0.3747392,-0.398382
2.299999,-0.031,-23.73989,0.221,-0.5736012,-0.6097901,0.3747392,-0.398382
2.319999,-0.031,-24.14568,0.221,-0.5736012,-0.6097901,0.3747392,-0.398382
2.339999,-0.031,-24.55457,0.221,-0.5736012,-0.6097901,0.3747392,-0.398382
2.359999,-0.031,-24.96657,0.221,-0.5736012,-0.6097901,0.3747392,-0.398382
2.379999,-0.031,-25.38165,0.221,-0.5736012,-0.6097901,0.3747392,-0.398382
2.399999,-0.031,-25.79982,0.221,-0.5736012,-0.6097901,0.3747392,-0.398382
2.419999,-0.031,-26.22107,0.221,-0.5736012,-0.6097901,0.3747392,-0.398382
2.439999,-0.031,-26.64539,0.221,-0.5736012,-0.6097901,0.3747392,-0.398382
2.459999,-0.031,-27.07278,0.221,-0.5736012,-0.6097901,0.3747392,-0.398382
2.479999,-0.031,-27.50323,0.221,-0.5736012,-0.6097901,0.3747392,-0.398382
2.499999,-0.031,-27.93674,0.221,-0.5736012,-0.6097901,0.3747392,-0.398382
2.519999,-0.031,-28.37329,0.221,-0.5736012,-0.6097901,0.3747392,-0.398382
2.539999,-0.031,-28.81289,0.221,-0.5736012,-0.6097901,0.3747392,-0.398382
2.559999,-0.031,-29.25553,0.221,-0.5736012,-0.6097901,0.3747392,-0.398382
2.579999,-0.031,-29.7012,0.221,-0.5736012,-0.6097901,0.3747392,-0.398382
2.599999,-0.031,-30.14989,0.221,-0.5736012,-0.6097901,0.3747392,-0.398382
2.619999,-0.031,-30.6016,0.221,-0.5736012,-0.6097901,0.3747392,-0.398382
2.639999,-0.031,-31.05632,0.221,-0.5736012,-0.6097901,0.3747392,-0.398382
2.659999,-0.031,-31.51405,0.221,-0.5736012,-0.6097901,0.3747392,-0.398382
2.679999,-0.031,-31.97478,0.221,-0.5736012,-0.6097901,0.3747392,-0.398382
2.699999,-0.031,-32.43851,0.221,-0.5736012,-0.6097901,0.3747392,-0.398382
2.719999,-0.031,-32.90522,0.221,-0.5736012,-0.6097901,0.3747392,-0.398382
2.739999,-0.031,-33.37492,0.221,-0.5736012,-0.6097901,0.3747392,-0.398382
2.759999,-0.031,-33.84759,0.221,-0.5736012,-0.6097901,0.3747392,-0.398382
2.779999,-0.031,-34.32323,0.221,-0.5736012,-0.6097901,0.3747392,-0.398382
2.799999,-0.031,-34.80184,0.221,-0.5736012,-0.6097901,0.3747392,-0.398382
2.819999,-0.031,-35.28341,0.221,-0.5736012,-0.6097901,0.3747392,-0.398382
2.839999,-0.031,-35.76793,0.221,-0.5736012,-0.6097901,0.3747392,-0.398382
2.859999,-0.031,-36.2554,0.221,-0.5736012,-0.6097901,0.3747392,-0.398382
2.879999,-0.031,-36.74581,0.221,-0.5736012,-0.6097901,0.3747392,-0.398382
2.899999,-0.031,-37.23915,0.221,-0.5736012,-0.6097901,0.3747392,-0.398382
2.919999,-0.031,-37.73542,0.221,-0.5736012,-0.6097901,0.3747392,-0.398382
2.939999,-0.031,-38.23462,0.221,-0.5736012,-0.6097901,0.3747392,-0.398382
2.959999,-0.031,-38.73674,0.221,-0.5736012,-0.6097901,0.3747392,-0.398382
2.979999,-0.031,-39.24177,0.221,-0.5736012,-0.6097901,0.3747392,-0.398382
2.999999,-0.031,-39.7497,0.221,-0.5736012,-0.6097901,0.3747392,-0.398382
3.019999,-0.031,-40.26054,0.221,-0.5736012,-0.6097901,0.3747392,-0.398382
3.039999,-0.031,-40.77427,0.221,-0.5736012,-0.6097901,0.3747392,-0.398382
3.059999,-0.031,-41.29088,0.221,-0.5736012,-0.6097901,0.3747392,-0.398382
3.079999,-0.031,-41.81038,0.221,-0.5736012,-0.6097901,0.3747392,-0.398382
3.099999,-0.031,-42.33276,0.221,-0.5736012,-0.6097901,0.3747392,-0.398382
3.119999,-0.031,-42.85801,0.221,-0.5736012,-0.6097901,0.3747392,-0.398382
3.139999,-0.031,-43.38612,0.221,-0.5736012,-0.6097901,0.3747392,-0.398382
3.159999,-0.031,-43.9171,0.221,-0.5736012,-0.6097901,0.3747392,-0.398382
3.179999,-0.031,-44.45093,0.221,-0.5736012,-0.6097901,0.3747392,-0.398382
3.199999,-0.031,-44.98761,0.221,-0.5736012,-0.6097901,0.3747392,-0.398382
3.219999,-0.031,-45.52713,0.221,-0.5736012,-0.6097901,0.3747392,-0.398382
3.239999,-0.031,-46.06948,0.221,-0.5736012,-0.6097901,0.3747392,-0.398382
3.259999,-0.031,-46.61467,0.221,-0.5736012,-0.6097901,0.3747392,-0.398382
3.279999,-0.031,-47.16269,0.221,-0.5736012,-0.6097901,0.3747392,-0.398382
3.299999,-0.031,-47.71352,0.221,-0.5736012,-0.6097901,0.3747392,-0.398382
3.319999,-0.031,-48.26717,0.221,-0.5736012,-0.6097901,0.3747392,-0.398382
3.339999,-0.031,-48.82363,0.221,-0.5736012,-0.6097901,0.3747392,-0.398382
3.359999,-0.031,-49.38289,0.221,-0.5736012,-0.6097901,0.3747392,-0.398382
3.379999,-0.031,-49.94495,0.221,-0.5736012,-0.6097901,0.3747392,-0.398382
3.399999,-0.031,-50.5098,0.221,-0.5736012,-0.6097901,0.3747392,-0.398382
3.419999,-0.031,-51.07744,0.221,-0.5736012,-0.6097901,0.3747392,-0.398382
